x,y,outcome
15.73,241.6,0
16.05,121.9,1
15.12,119.9,1
8.72,232.9,0
22.49,144.6,0
13.89,269.4,0
10.22,164.1,1
21.22,278.1,0
30.97,281.1,0
35.35,273.1,0
22.20,262.8,1
39.77,106.3,0
7.52,200.1,0
3.25,218.4,0
2.63,196.4,1
33.53,163.2,0
11.31,274.7,1
21.36,249.3,0
32.42,114.5,0
27.69,142.6,0
0.93,104.7,0
25.64,234.9,0
8.75,237.0,0
39.66,181.0,0
18.50,113.6,0
6.10,259.8,0
29.12,240.3,0
36.28,102.9,0
15.31,157.6,0
32.26,262.0,0
25.77,201.7,0
19.00,229.2,0
3.67,105.0,0
18.09,100.2,1
24.84,220.1,0
11.04,236.4,0
21.48,239.1,0
4.73,136.2,0
8.94,258.0,0
29.73,278.9,1
13.02,102.3,0
31.01,214.1,0
12.29,239.4,0
26.95,175.4,0
24.27,265.7,0
5.96,169.3,0
2.67,124.0,0
38.79,242.3,0
22.65,296.9,0
5.10,109.7,0
36.18,247.3,0
4.47,293.9,0
15.82,237.8,0
28.20,213.6,0
29.68,110.3,1
11.08,258.3,1
32.09,146.6,0
31.90,294.4,0
36.36,176.5,1
6.66,289.5,0
29.83,239.9,1
30.21,151.2,1
35.31,258.3,0
27.35,137.2,0
19.58,241.0,0
3.19,120.9,0
19.87,229.0,0
19.51,101.8,0
36.87,142.5,0
19.39,102.8,0
8.21,274.7,0
34.95,167.3,0
18.95,229.0,0
30.46,239.5,0
22.83,217.0,1
5.20,144.2,0
12.64,123.8,1
10.58,101.4,0
10.41,151.9,0
19.91,257.7,0
35.69,221.0,0
11.78,251.1,0
30.03,165.0,0
23.91,267.1,0
25.60,239.3,0
33.29,100.5,1
37.09,101.7,0
10.43,172.4,1
1.11,286.1,0
26.48,139.9,1
10.85,126.6,0
20.77,270.8,1
26.41,259.0,0
24.24,177.4,0
23.31,121.7,0
38.06,183.8,1
33.92,274.7,0
18.37,199.7,0
4.03,282.8,1
8.62,248.5,0
11.09,280.5,0
29.17,264.5,0
24.79,273.8,0
18.97,195.6,1
17.13,139.5,0
32.34,147.0,1
35.17,122.6,1
39.34,167.8,0
17.72,227.6,1
24.94,131.7,0
1.87,164.7,0
13.59,149.7,0
22.80,137.0,1
36.29,289.7,0
25.48,257.0,0
31.51,249.0,0
14.32,214.3,1
2.83,152.5,0
20.75,149.9,0
9.73,148.5,0
5.41,125.1,0
14.00,126.7,0
28.49,174.7,0
5.78,247.5,1
15.10,186.8,1
8.27,296.2,1
1.32,287.0,0
7.53,223.0,0
13.04,107.5,0
0.81,234.5,0
28.26,186.4,0
36.47,214.5,0
16.22,187.7,0
33.37,119.2,1
31.32,132.5,0
9.81,295.3,0
38.90,118.8,0
15.61,142.4,0
38.51,275.7,0
38.41,160.0,1
11.87,227.5,1
28.19,100.0,1
27.63,114.3,1
12.08,228.0,1
12.51,126.1,0
23.07,140.5,0
26.51,267.7,1
29.20,125.1,1
32.94,128.3,1
12.31,241.4,0
19.74,230.7,0
9.25,160.5,0
10.43,289.0,0
30.89,269.4,0
2.38,201.3,0
2.54,255.7,0
29.95,280.7,0
0.40,165.9,0
15.07,290.0,0
13.00,257.6,0
5.18,292.8,0
30.09,288.6,0
27.78,124.6,0
6.90,149.3,1
4.10,172.8,0
27.41,139.7,0
14.21,111.1,0
16.62,152.0,0
28.75,156.6,0
24.42,196.4,0
8.33,254.1,0
15.97,130.1,0
28.84,230.1,1
34.77,270.8,0
24.14,152.8,0
32.44,201.1,0
9.32,299.3,0
14.29,148.8,0
21.25,184.0,0
22.80,103.9,0
38.38,116.9,0
15.20,165.8,0
12.37,272.1,0
10.35,294.1,0
11.24,176.0,0
6.07,182.3,0
35.56,104.4,1
38.50,286.3,1
1.89,227.6,0
34.36,230.9,0
31.42,278.9,1
15.03,180.3,0
32.03,183.7,1
19.08,208.9,0
5.07,232.4,0
0.93,196.1,1
21.94,291.5,0
18.25,292.4,0
24.89,199.6,1
1.70,140.2,0
36.63,230.1,1
12.56,182.6,0
37.67,296.3,0
25.07,222.8,1
18.00,219.2,0
39.44,166.2,1
16.64,259.4,0
24.97,205.1,0
24.62,251.1,1
0.68,175.6,1
27.16,188.8,0
13.14,188.0,1
12.22,136.7,0
8.57,296.2,0
29.69,149.2,1
29.25,194.5,1
18.96,127.3,0
24.72,257.4,0
3.23,128.7,1
38.86,254.9,0
12.00,268.6,1
33.12,188.9,1
2.57,259.5,0
13.70,116.4,1
32.10,244.5,0
5.39,138.3,0
34.61,234.4,1
9.44,138.4,0
36.50,201.0,0
26.37,235.3,0
4.58,175.4,0
3.92,255.2,0
2.91,112.0,0
22.56,221.8,0
29.36,173.2,0
6.09,279.2,0
16.84,137.1,0
5.59,183.6,0
18.37,195.6,0
32.77,289.7,1
17.29,292.6,0
17.91,109.5,1
13.94,171.7,0
29.14,110.0,0
24.14,279.8,0
38.06,107.0,1
22.00,242.9,1
13.03,151.8,0
25.22,169.5,0
15.96,113.5,0
29.76,150.8,0
39.29,115.4,0
32.27,203.0,1
39.60,217.5,0
12.64,277.5,0
11.72,228.2,0
30.00,190.7,1
21.73,256.7,0
1.88,224.2,0
27.83,130.2,0
30.94,147.4,1
14.15,104.8,0
1.87,180.1,0
31.77,152.9,1
25.87,266.5,0
7.88,142.8,1
16.40,219.9,0
10.84,227.1,1
16.79,250.6,0
34.69,141.5,0
19.11,145.1,0
22.25,243.4,0
29.26,278.9,1
6.55,238.9,0
2.24,177.5,0
2.00,162.9,0
35.55,285.1,0
13.60,203.1,0
18.50,212.6,0
4.09,152.7,0
38.10,251.4,1
10.08,217.5,0
30.27,220.0,1
15.08,129.6,0
34.82,122.0,0
24.00,265.9,0
18.89,100.8,0
4.61,128.9,0
20.06,249.0,0
15.28,254.1,0
39.20,163.2,1
26.49,162.8,0
28.50,252.4,0
3.70,293.4,0
2.09,101.8,1
37.27,116.1,1
27.34,142.5,0
28.29,197.5,1
0.74,293.4,0
9.04,231.5,0
33.58,161.9,1
20.08,132.4,0
14.10,167.8,0
26.12,294.5,0
19.11,101.3,0
39.11,179.0,1
5.77,267.1,0
30.54,246.6,1
15.56,218.9,0
2.91,153.9,0
16.82,287.8,0
8.58,179.5,0
9.45,230.3,1
36.12,212.4,0
37.49,298.1,0
21.14,183.3,0
21.22,249.8,0
32.31,104.0,0
28.39,292.6,0
5.40,152.8,1
25.49,138.0,0
22.06,272.0,0
12.37,278.2,0
5.14,202.4,0
23.65,138.0,1
34.37,272.4,0
24.54,238.5,0
16.43,117.8,0
15.08,138.1,0
22.45,214.8,1
8.25,258.4,0
21.06,236.4,0
36.70,257.1,0
19.04,147.2,1
31.70,148.7,0
35.91,296.4,0
30.28,195.8,0
39.41,163.8,0
12.61,117.1,0
6.21,148.0,1
29.87,136.2,0
10.85,152.5,0
23.29,247.1,0
3.17,229.9,1
0.36,295.2,0
5.52,280.9,0
11.68,202.4,1
10.41,260.1,0
10.52,121.5,0
25.71,112.8,1
7.06,241.1,0
10.10,188.1,0
34.60,189.2,0
39.56,142.6,1
27.45,249.6,1
4.31,172.4,0
1.70,219.4,1
4.95,109.9,0
27.06,185.9,1
28.13,227.7,1
15.55,219.8,0
12.55,208.3,0
19.89,203.8,0
29.44,104.7,1
33.20,153.8,0
6.89,250.6,0
30.24,240.3,0
22.01,258.1,0
10.75,144.5,0
10.40,108.7,0
25.51,172.0,0
4.90,223.9,0
17.50,177.1,0
20.01,218.0,1
5.80,185.8,1
28.09,287.8,0
28.81,111.6,1
4.88,156.5,0
7.58,170.2,0
38.28,175.2,0
34.89,213.5,0
11.32,172.6,1
0.99,193.9,0
15.13,109.5,0
0.38,244.9,0
11.80,107.8,0
12.47,102.3,0
9.05,112.4,0
20.78,124.1,0
39.47,116.5,1
16.69,224.6,1
30.13,117.8,0
34.43,142.2,1
13.07,237.1,1
30.16,207.1,0
8.76,122.8,0
38.92,124.8,0
19.78,148.9,0
13.77,147.7,1
23.17,224.2,1
28.06,227.4,0
15.50,252.2,0
31.11,143.2,1
33.68,108.5,0
13.28,272.3,0
8.41,143.7,0
6.84,118.1,0
15.53,296.8,0
35.52,212.4,1
22.76,276.9,0
25.16,246.2,0
31.72,110.7,0
6.35,285.7,0
13.31,154.3,0
16.36,134.2,0
23.21,151.2,1
3.96,244.3,0
7.22,120.1,0
8.58,188.1,1
38.13,242.2,1
1.17,180.8,0
37.94,102.7,1
17.41,284.8,0
4.78,271.5,0
6.01,292.4,0
17.05,260.6,0
31.70,208.1,0
20.09,113.4,0
0.96,267.9,0
27.89,243.2,0
31.32,148.2,1
8.97,238.5,0
32.08,141.9,0
30.36,273.6,0
36.00,269.0,0
37.27,111.4,0
17.35,232.2,0
8.13,167.3,0
38.42,231.4,0
28.53,185.8,0
17.35,248.8,1
17.49,274.1,0
22.13,154.6,0
17.46,144.2,0
30.41,207.2,1
34.48,140.6,0
28.02,102.0,0
26.34,287.4,0
0.75,255.7,1
21.76,194.0,0
13.13,225.2,0
24.69,211.3,0
13.47,180.6,0
8.16,271.4,0
37.97,181.4,1
20.43,263.7,0
28.44,180.2,0
32.98,138.7,1
6.52,101.4,0
0.55,216.1,0
20.16,273.7,0
14.94,176.3,0
37.11,163.8,1
33.91,212.7,1
39.29,189.5,1
6.49,144.3,0
27.79,163.1,1
37.87,205.3,1
16.40,231.7,1
3.74,238.0,0
11.52,289.2,1
16.37,196.0,0
2.49,214.0,0
10.40,170.2,0
18.68,121.2,1
1.42,196.1,0
13.00,113.3,0
22.97,124.4,0
15.14,237.0,0
12.59,268.1,0
23.77,150.8,1
32.89,157.7,0
0.39,213.3,0
29.23,230.0,0
18.77,143.6,0
29.17,268.5,1
38.63,251.2,0
16.75,288.5,0
37.46,285.0,1
7.72,114.5,0
12.93,144.7,0
31.88,299.7,1
6.85,259.0,0
12.32,160.2,0
23.50,162.9,0
32.40,114.4,0
32.20,289.8,1
7.36,241.7,0
10.78,171.3,0
28.52,228.2,0
33.59,275.2,0
9.93,291.2,0
22.10,164.4,0
10.17,103.3,1
25.66,240.5,0
7.58,212.2,1
7.71,242.4,0
32.59,149.4,0
7.63,291.8,0
39.98,144.2,1
7.45,221.8,0
11.30,109.3,0
8.32,291.5,0
27.40,211.6,0
9.18,259.1,0
13.48,121.0,0
7.77,175.8,0
5.93,156.8,0
19.47,134.1,0
1.06,136.0,1
38.53,152.3,0
17.11,227.0,0
0.64,286.4,0
2.38,294.8,1
30.24,139.5,1
17.91,144.8,0
29.16,171.3,0
28.03,181.7,0
32.12,292.5,1
36.95,279.9,1
1.30,170.9,0
9.74,191.0,0
32.28,197.2,0
17.04,105.5,1
14.63,299.2,0
38.37,129.0,1
20.02,107.9,0
34.74,205.2,0
32.21,151.9,0
26.69,133.4,0
25.79,285.3,0
6.90,135.3,0
30.67,201.1,1
36.56,162.9,0
31.66,178.6,0
6.85,204.3,0
29.56,295.8,0
7.87,159.0,1
3.31,120.4,0
6.69,179.7,0
9.28,258.4,0
0.53,179.9,0
26.24,206.3,0
15.17,183.1,1
13.52,250.6,0
39.44,235.0,1
28.50,181.5,0
15.31,145.9,0
30.34,204.8,0
12.64,148.8,1
30.28,222.8,0
35.42,203.6,0
36.90,251.5,0
20.34,200.5,0
23.91,107.3,1
15.85,249.0,0
32.32,180.0,1
24.33,128.4,0
5.68,220.9,1
35.94,118.7,0
16.05,157.2,1
19.48,109.5,0
1.18,237.0,0
24.87,243.6,1
37.09,163.4,0
21.97,186.2,1
32.32,213.0,0
0.05,179.3,0
22.10,259.2,1
32.92,252.6,1
36.35,163.3,0
14.42,278.5,0
37.05,170.0,0
8.29,163.5,0
6.31,119.5,0
37.25,268.1,1
10.39,273.5,0
28.86,230.8,0
6.88,194.1,0
2.35,227.6,0
0.77,200.6,0
21.20,155.0,0
32.30,135.8,1
10.19,243.3,0
6.68,138.6,0
12.97,122.6,0
0.09,170.6,0
20.24,152.6,0
4.65,182.8,0
26.23,225.5,1
19.80,109.4,0
8.02,144.5,0
14.15,187.4,0
16.97,111.2,0
16.90,262.4,0
27.88,222.0,0
28.43,154.8,0
28.61,157.7,0
27.57,242.1,0
34.07,272.6,0
6.82,205.8,0
7.89,115.6,0
14.20,272.4,0
27.23,248.7,0
29.31,215.4,1
16.69,157.0,0
30.92,251.7,0
21.75,261.7,0
19.82,147.6,0
18.11,230.4,1
14.57,163.6,0
8.01,243.5,0
31.19,276.4,1
5.54,142.1,0
1.60,296.2,1
8.99,176.0,0
5.00,297.8,0
3.48,246.2,0
12.65,139.0,0
13.61,290.5,0
13.20,277.4,0
5.84,203.7,0
15.11,219.2,1
9.10,237.1,0
16.52,210.7,0
19.85,215.5,0
1.15,167.0,0
34.32,109.2,0
37.11,163.1,0
9.17,247.6,0
18.16,139.2,0
32.18,151.2,0
4.35,112.7,0
2.58,171.4,0
31.87,198.2,1
10.83,139.9,1
37.98,292.9,0
30.88,181.4,0
37.98,173.3,0
11.88,247.0,0
22.49,258.1,0
5.04,248.6,0
11.79,297.4,1
28.15,218.8,0
28.83,229.0,0
6.80,288.1,0
36.89,177.9,1
35.53,298.0,1
11.15,154.7,0
24.02,241.9,1
5.71,210.0,0
20.78,161.8,0
12.67,105.7,0
14.21,257.4,0
15.56,143.3,0
23.42,275.0,0
8.11,191.7,1
21.36,231.5,0
22.55,298.6,0
28.52,211.1,0
35.22,222.0,0
27.09,278.8,0
18.64,219.2,0
9.31,243.3,1
3.67,286.0,0
16.04,299.3,0
20.49,206.9,0
11.48,241.9,1
12.48,160.5,0
29.28,116.2,1
22.48,271.0,0
36.07,133.0,1
4.53,124.8,0
16.25,174.1,0
24.05,179.5,0
22.56,241.9,0
23.16,145.6,0
9.14,276.4,0
25.50,114.4,0
1.78,133.2,0
8.73,175.1,0
21.38,101.3,0
6.20,110.7,0
9.56,177.3,0
38.72,271.8,1
8.33,234.3,1
8.25,230.9,0
8.38,198.7,0
9.77,286.0,0
27.17,239.2,0
6.83,218.6,0
3.91,191.5,0
33.80,203.8,1
23.69,114.3,0
22.70,110.4,0
18.45,229.4,1
1.15,175.9,0
7.35,135.9,0
8.42,269.0,0
32.00,142.8,1
9.16,161.2,0
35.31,136.9,1
22.75,299.2,0
2.89,200.4,0
3.64,154.3,0
2.30,187.4,1
37.48,216.4,0
33.29,251.2,1
13.08,114.4,0
13.03,104.3,0
24.11,265.2,0
25.55,107.5,0
35.53,173.5,0
31.18,264.4,0
1.33,256.1,0
36.97,118.9,1
23.80,170.4,0
23.46,206.8,0
14.14,291.8,0
35.21,138.1,0
37.74,183.2,1
31.54,206.6,0
32.35,267.0,1
18.46,165.1,0
1.56,166.1,0
37.38,113.1,1
5.33,179.5,0
1.37,272.3,0
38.14,120.5,1
33.81,245.9,0
29.00,167.5,0
31.60,225.8,1
3.64,106.0,0
37.67,239.5,1
13.45,272.2,0
19.70,250.6,0
37.36,208.8,1
21.89,107.6,0
10.90,229.2,0
36.14,117.2,0
15.08,255.6,0
38.85,131.6,0
11.90,137.0,0
27.73,247.0,0
14.37,183.2,1
11.66,202.4,0
13.47,210.4,0
37.06,129.2,0
4.56,250.6,1
10.35,273.9,0
1.36,171.3,0
36.70,202.5,1
32.18,258.8,0
17.19,190.3,1
11.04,231.2,0
25.48,184.7,0
34.71,148.1,0
13.22,216.1,0
39.51,206.4,1
23.94,259.4,1
24.55,203.3,0
2.33,206.3,0
17.19,206.0,0
26.58,260.1,0
4.91,216.3,0
3.66,288.8,1
37.80,141.3,1
36.38,129.6,0
7.03,129.5,0
0.50,221.4,0
9.55,138.6,0
24.20,127.3,0
19.04,159.6,0
2.82,154.2,0
0.23,130.7,0
14.60,128.1,0
12.49,205.7,1
25.81,218.5,0
14.18,115.8,0
30.53,104.4,0
36.66,267.5,0
3.42,204.2,0
4.12,155.9,0
1.72,129.6,0
36.16,231.0,0
22.53,219.8,1
24.11,282.4,0
35.45,169.5,1
5.01,216.7,0
15.19,172.7,0
3.41,152.3,0
34.42,286.1,0
24.70,109.3,0
6.74,117.3,0
34.40,111.9,0
20.04,261.3,0
33.62,100.2,1
7.80,259.7,1
7.00,174.5,0
5.64,260.2,0
7.46,169.8,1
35.92,270.3,0
24.46,189.5,0
17.74,130.9,0
7.20,231.7,0
17.54,101.4,0
35.43,288.4,0
32.21,148.2,0
8.13,231.7,0
36.35,294.6,1
26.10,230.9,0
19.29,179.9,0
28.99,120.3,0
34.58,131.1,0
23.55,170.3,0
21.62,269.1,0
5.52,232.0,0
25.96,219.4,0
32.74,202.6,0
20.60,147.2,0
7.41,147.9,0
35.93,260.4,0
28.16,241.5,0
38.46,259.0,0
33.88,178.4,1
14.63,242.0,1
29.24,287.5,0
22.76,229.5,0
28.08,161.6,0
23.67,219.1,0
20.70,136.1,0
37.29,129.1,1
38.08,219.6,0
24.16,150.7,0
36.77,194.0,0
22.56,154.1,0
4.96,202.3,0
25.66,130.5,0
32.02,257.2,1
36.90,256.7,1
34.48,272.9,0
2.92,253.7,0
2.91,150.9,1
37.88,291.9,1
24.83,209.1,1
33.67,196.1,0
22.36,267.0,0
19.65,271.4,0
15.82,228.7,0
15.04,111.2,0
18.03,253.3,0
30.49,245.6,1
14.88,116.5,0
8.10,163.7,0
14.05,289.2,0
14.81,113.5,0
39.37,156.6,1
0.56,157.0,0
4.07,225.6,0
16.25,182.3,0
17.29,132.3,0
22.20,139.2,0
8.46,188.3,0
32.54,273.7,0
27.27,116.4,1
38.70,270.2,0
8.67,154.1,0
27.34,100.2,0
17.90,203.1,0
38.02,204.5,0
20.51,194.9,0
9.55,194.0,0
2.58,223.5,0
25.71,129.8,1
22.93,140.5,0
28.93,217.7,0
8.65,267.7,0
37.74,101.3,0
37.20,230.8,0
8.11,222.7,0
25.92,297.0,0
15.96,102.3,1
22.59,143.9,0
30.82,223.9,1
22.88,181.5,0
23.25,154.1,0
7.14,161.6,0
36.51,123.8,1
32.46,186.6,0
14.21,128.5,0
20.54,117.4,0
3.53,216.6,0
4.98,239.1,0
22.60,198.4,0
10.15,206.2,1
21.12,281.1,0
32.98,246.5,1
16.82,251.4,0
24.56,220.0,0
12.77,161.6,0
14.55,282.7,0
4.89,239.7,0
24.39,194.6,0
26.76,177.3,1
18.05,256.3,0
7.66,213.2,0
5.76,153.0,0
34.04,297.0,1
22.10,276.4,0
1.35,270.1,0
38.18,211.6,1
36.36,137.0,0
19.06,251.8,0
36.14,281.8,0
14.60,104.4,0
24.30,268.5,0
10.63,275.4,0
9.02,254.8,0
32.77,173.0,0
31.17,238.4,0
39.36,117.4,1
24.70,225.0,0
23.77,283.8,0
23.11,160.1,0
23.77,281.6,0
27.22,270.3,0
12.18,141.1,0
22.12,214.9,0
4.15,224.3,0
14.91,288.3,0
7.37,194.4,1
35.13,124.4,0
8.70,132.8,1
25.88,262.7,0
7.47,251.3,0
34.37,144.8,0
11.89,120.2,0
22.69,121.6,1
39.86,125.3,1
13.99,180.2,0
39.91,282.3,0
4.23,124.6,0
35.81,247.9,0
5.90,288.6,0
18.41,252.3,0
22.39,111.2,0
2.49,243.8,0
9.83,152.1,1
11.97,100.1,1
6.15,154.9,0
16.16,159.4,0
31.72,119.3,1
23.81,290.4,0
2.92,138.9,0
30.98,280.6,1
13.62,182.6,0
27.47,254.9,0
13.31,148.5,0
2.05,213.1,0
2.63,191.9,0
31.89,244.2,1
23.09,140.7,0
11.67,183.5,0
7.95,195.8,0
27.60,172.7,1
29.38,107.3,0
17.92,100.2,1
4.32,244.9,0
3.60,122.9,0
37.52,280.1,0
12.09,284.7,0
24.91,293.7,1
21.44,117.2,0
6.28,153.2,0
35.08,294.9,0
14.55,243.5,0
25.46,190.2,0
34.46,250.7,0
14.27,282.8,0
18.00,277.0,0
7.20,262.1,0
8.73,124.0,0
3.36,141.3,0
20.51,291.5,0
25.54,212.7,0
14.48,219.4,0
11.26,292.3,1
20.15,275.3,0
24.30,258.8,1
1.24,246.4,0
18.53,179.6,1
14.45,283.0,0
25.77,169.6,0
0.33,257.2,0
24.18,127.2,0
18.89,150.3,0
29.89,131.5,0
4.26,276.5,1
2.04,224.6,0
14.14,126.3,0
1.28,137.2,0
34.27,294.7,1
33.43,102.3,0
3.96,196.5,0
33.91,246.9,0
26.25,195.6,0
16.23,104.4,0
20.19,205.9,1
21.94,204.5,0
28.21,208.6,0
30.63,259.9,0
30.12,168.9,1
26.58,165.7,1
7.49,155.5,1
14.74,216.6,0
9.13,221.9,0
21.15,179.1,0
17.16,122.8,1
17.48,211.2,0
8.95,280.0,0
11.43,252.4,0
15.61,243.7,0
5.72,112.3,0
5.23,255.0,1
2.31,296.1,0
11.20,298.2,0
5.40,188.6,1
33.95,299.2,0
10.36,163.8,0
3.26,148.1,1
19.64,113.7,0
21.11,287.6,0
19.68,104.8,0
28.18,110.1,0
23.72,193.3,1
11.55,149.0,1
27.81,281.4,0
25.88,100.8,0
22.48,283.7,0
37.06,143.1,1
1.03,268.4,0
12.91,263.3,0
19.45,125.7,0
11.02,263.6,0
7.64,201.7,0
38.35,132.0,1
18.12,276.5,0
22.67,208.7,0
28.61,125.1,1
14.09,243.4,0
11.68,277.8,1
17.05,250.5,0
4.29,296.9,0
39.39,165.4,1
31.06,123.5,0
14.01,228.3,1
28.56,166.8,0
5.64,157.8,0
28.09,205.3,0
14.26,141.5,0
27.99,267.4,0
27.06,108.0,0
26.53,145.0,1
28.86,178.6,0
22.28,112.8,0
11.35,250.9,0
30.99,133.4,0
15.98,191.4,0
6.12,177.5,0
30.13,193.7,0
30.80,172.1,0
10.60,159.6,0
24.53,254.7,0
38.59,267.1,0
27.25,275.3,0
1.23,106.8,0
8.63,184.4,0
14.52,153.1,0
2.53,166.5,0
4.42,168.2,0
28.47,147.3,0
32.41,219.6,0
31.77,250.5,1
26.16,233.2,0
8.63,234.6,1
32.42,122.3,1
21.16,238.9,0
34.23,141.2,0
36.12,220.8,0
20.28,245.8,0
31.04,121.8,1
37.93,191.9,0
7.84,298.2,0
4.78,191.8,0
35.82,205.9,1
8.73,195.7,0
22.82,242.9,0
17.01,156.4,0
32.88,173.1,0
10.74,125.3,0
4.10,213.1,0
2.19,193.2,0
37.15,199.2,1
1.18,267.6,0
10.57,261.0,1
38.66,117.8,0
33.85,139.2,1
3.04,100.7,0
38.63,190.2,0
39.29,105.6,0
34.60,170.9,1
21.68,131.9,0
13.82,182.6,0
8.12,295.8,0
6.62,193.3,0
28.09,176.3,0
2.62,268.8,0
7.13,273.0,0
7.43,138.6,0
39.31,148.7,1
32.72,105.2,1
11.28,205.3,0
21.21,184.7,0
14.49,283.7,0
24.61,215.4,1
3.03,270.1,0
30.51,102.5,0
19.83,256.1,0
5.77,131.7,0
23.59,247.1,0
23.64,276.2,0
22.72,193.1,1
3.21,236.0,0
2.42,208.2,1
34.52,220.9,1
27.58,243.7,0
4.41,177.1,0
11.49,102.1,1
14.23,139.0,0
5.32,145.0,0
31.51,235.5,0
32.24,255.9,0
38.79,125.6,0
3.47,140.6,0
23.42,279.6,0
20.53,277.7,0
29.57,289.9,0
15.96,158.8,0
15.41,290.5,0
21.70,189.0,1
18.03,267.4,1
24.69,109.0,1
37.34,225.6,0
16.79,131.4,0
21.22,201.4,0
12.87,106.6,0
2.79,211.5,0
6.03,236.1,0
7.94,180.8,0
17.94,269.5,1
37.64,137.1,1
29.66,190.5,0
36.20,227.3,1
10.52,251.3,0
26.38,218.3,0
32.19,175.0,0
36.86,157.3,0
18.79,150.7,0
9.64,167.8,0
27.11,146.1,0
22.39,192.3,0
21.11,289.9,0
13.34,163.4,0
14.04,279.6,0
35.51,172.9,0
7.14,268.7,0
21.66,289.3,0
34.74,218.4,1
16.05,177.4,0
4.72,112.4,0
37.18,282.3,0
38.67,192.0,1
15.84,123.3,0
10.30,139.7,0
2.96,269.1,0
12.63,206.3,0
11.16,135.7,0
30.24,149.5,0
33.47,114.3,1
12.29,230.5,1
23.84,276.1,0
37.19,132.9,0
7.93,131.3,0
39.99,213.6,1
25.57,145.2,0
33.15,295.4,0
10.50,296.1,0
8.39,203.4,0
1.16,211.0,0
24.70,251.5,0
4.75,117.0,0
16.48,279.2,0
3.92,234.5,1
4.78,270.0,1
34.11,129.4,0
29.54,218.3,0
10.68,173.2,1
17.44,192.9,0
39.86,192.6,1
29.74,203.0,0
12.50,202.2,0
15.33,111.0,0
19.70,133.8,0
28.06,280.1,1
30.33,103.3,0
22.39,231.7,0
34.47,254.8,0
2.65,159.2,0
26.54,175.7,0
1.87,281.5,1
22.72,176.9,0
32.56,196.9,0
36.81,154.7,0
3.75,205.5,1
4.94,273.1,0
1.28,203.5,0
12.97,124.4,1
36.43,182.6,1
34.67,118.4,0
20.52,128.3,0
29.38,147.1,0
6.67,292.2,0
31.11,116.3,1
16.94,190.4,0
1.00,207.8,0
3.82,215.7,0
31.65,134.3,0
6.48,278.3,0
16.81,191.1,0
34.94,257.6,0
28.50,156.0,0
32.84,139.1,0
34.25,201.6,0
36.05,215.7,1
13.39,205.3,0
36.49,244.3,0
8.10,223.9,0
25.26,212.8,0
11.38,212.5,1
38.56,244.5,1
18.65,255.0,0
19.36,251.6,0
8.55,196.3,0
12.04,161.3,0
9.18,287.7,0
3.01,148.9,0
27.06,141.9,1
3.05,172.3,1
29.54,151.2,0
25.70,235.6,1
17.80,159.9,0
38.10,168.4,0
10.16,186.1,0
8.48,121.6,0
29.38,207.8,1
13.86,146.9,0
30.91,146.6,0
15.92,268.6,0
39.56,129.2,1
0.11,149.2,1
32.04,269.4,1
23.14,199.7,0
30.40,174.8,0
27.32,122.3,0
28.70,130.2,0
1.58,174.8,1
33.04,109.5,1
23.59,157.6,0
19.75,276.2,0
34.86,287.2,0
9.86,283.3,0
21.54,273.2,1
37.06,152.4,0
13.86,243.4,1
4.59,254.0,0
26.24,180.3,0
33.47,266.0,1
24.54,282.4,0
28.38,162.6,0
20.04,127.3,0
1.54,263.2,0
38.32,266.2,1
25.88,157.2,0
4.18,109.5,0
8.47,299.9,0
11.55,247.6,1
19.58,174.8,1
2.79,125.9,0
35.12,213.0,0
32.35,107.7,1
9.66,166.0,0
37.22,135.5,0
24.61,231.1,0
30.56,280.0,1
37.72,201.0,1
21.88,248.3,1
20.97,287.7,0
26.14,237.5,0
27.14,127.2,0
4.86,273.5,0
26.38,100.8,0
11.53,152.7,0
23.88,131.7,0
3.76,153.1,0
1.89,215.1,0
25.71,299.8,0
19.96,275.4,0
23.17,104.9,1
5.97,219.6,0
13.40,286.1,1
13.10,164.8,1
19.47,146.0,0
5.15,230.0,0
3.16,137.9,0
25.89,288.9,0
36.84,289.5,1
28.53,257.2,0
16.37,272.8,0
26.42,110.9,0
2.89,106.6,0
2.96,232.4,0
1.70,143.4,0
9.68,122.8,0
35.10,198.9,0
13.19,262.3,0
16.69,204.4,0
21.24,121.4,0
33.98,165.1,1
36.36,289.2,1
21.50,210.2,0
23.55,157.6,0
16.33,176.8,0
15.52,154.2,0
27.97,131.6,0
18.16,210.3,1
32.75,294.2,0
32.84,230.3,0
5.14,138.5,0
15.79,101.9,0
3.86,105.1,0
0.88,274.7,0
13.71,169.2,0
37.17,228.2,0
15.95,197.1,1
29.53,163.0,0
18.41,276.0,0
18.31,130.2,0
23.72,108.4,0
32.10,192.2,1
8.52,113.0,0
9.08,241.1,1
14.19,136.8,0
19.48,256.8,0
38.80,162.2,0
19.47,164.0,0
14.98,104.8,1
11.50,278.6,0
0.52,173.5,0
34.93,222.2,0
2.48,234.1,1
16.12,249.0,0
6.80,267.2,0
34.62,236.6,1
25.47,231.9,0
3.51,143.2,0
33.31,250.8,1
4.17,238.1,0
14.90,181.8,0
2.20,110.6,0
38.94,265.9,0
18.28,261.4,0
23.29,195.9,1
11.83,189.8,0
14.57,142.6,0
7.41,241.5,0
2.14,157.0,1
27.41,245.0,0
6.13,149.0,0
7.75,298.9,0
